"Plus Size Wedding Dress","Robes de Grande Taille"
"Empire Wedding Dresses","Robes de Mariée Taille Empire"
"Empire Wedding Dress","Robes de Mariée Taille Empire"
"Modest Wedding Dresses","Robes de Mariée Modeste"
"Modest Wedding Dress","Robes de Mariée Modeste"
"Maternity Wedding Dresses","Robes de Mariée de Grossesse"
"Maternity Wedding Dress","Robes de Mariée de Grossesse"
"Short Wedding Dresses","Robes de Mariée Courtes"
"Short Wedding Dress","Robes de Mariée Courtes"
"Beach Wedding Dresses","Robes de Mariée de Plage"
"Beach Wedding Dress","Robes de Mariée de Plage"
"Wedding Dresses","Robes de Mariée"
"Wedding Dress","Robes de Mariée"
"Junior Bridesmaid Dresses","Robe Fille D'honneur Junior"
"Junior Bridesmaid Dress","Robe Fille D'honneur Junior"
"Maternity Bridesmaid Dresses","Robes de Demoiselle D'honneur Maternité"
"Maternity Bridesmaid Dress","Robes de Demoiselle D'honneur Maternité"
"Bridesmaid Dresses","Robe Demoiselle Honneur"
"Bridesmaid Dress","Robe Demoiselle Honneur"
"Flower Girl Dresses","Robes Cortège Enfant"
"Flower Girl Dress","Robes Cortège Enfant"
"Mother of the Bride Dresses","Robes Mère de Mariés"
"Mother of the Bride Dress","Robes Mère de Mariés"
"Wedding Guest Dresses","Tenues des Invités"
"Wedding Guest Dress","Tenues des Invités"
"Evening Dresses","Robes de Soirée"
"Evening Dress","Robes de Soirée"
"Long Prom Dresses","Robes de Bal Longues"
"Long Prom Dress","Robes de Bal Longues"
"Short Prom Dresses","Robe de Bal Courtes"
"Short Prom Dress","Robe de Bal Courtes"
"Prom Dresses","Robes de Bal"
"Prom Dress","Robes de Bal"
"Party Dresses","Robes de Fête"
"Party Dress","Robes de Fête"
"Cocktail Dresses","Robes de Cocktail"
"Cocktail Dress","Robes de Cocktail"
"Date Dresses","Robes Datant"
"Family Celebration","Robes Fête de Famille"
"Formal Dance Dresses","Robes de Danse Formelles"
"Graduation Dresses","Robes de Graduation"
"Holiday Dresses","Robes de Vacances"
"Homecoming Dresses","Robes Fête de la Rentrée"
"Homecoming Dress","Robes Fête de la Rentrée"
"Military Ball Dresses","Robes de Soirée Militaires"
"Pageant Dresses","Robes Pageant"
"Pageant Dresses","Robes Pageant"
"Quinceanera Dresses","Robes de Quinceanera"
"Quinceanera Dresses","Robes de Quinceanera"
"Semi Formal Dresses","Robes Semi Formelles"
"Reception Dresses","Robes de Réception"
"Bridal Veils","Voiles"
"Bridal Veil","Voiles"
"Wedding Veils","Voiles"
"Wedding Veil","Voiles"
"Veils","Voiles"
"Veil","Voiles"
"Wedding Headpieces","Coiffes"
"Wedding Headpiece","Coiffes"
"Headpieces","Coiffes"
"Headpiece","Coiffes"
"Special Occasion Jacket/Wedding Wrap","Veste/Châle/Boléro pour Occasions Spéciales et Mariage"
"Wedding/Party Jacket/Wrap","Veste/Châle/Boléro pour Occasions Spéciales et Mariage"
"Jacket/Wedding Wrap","Veste/Châle/Boléro"
"A-Line","A-ligne"
"A-line","A-ligne"
"A-Line/Princesse","A-ligne/Princesse"
"Princess","Princesse"
"Trumpet/Mermaid","Sirène"
"Sheath / Column","Fourreau"
"Ball Gown","Boule"
"Ball-Gown","Boule"
"with","avec"
"Charming","Charmant"
"Elegant","Élégant"
"Gorgeous","Magnifique"
"Amazing","Incroyable"
"Delightful","Charmant"
"Brilliant","Brillant"
"Faddish","Éphémère"
"Graceful","Gracieux"
"Spectacular","Sublime"
"Fancy","Fantaisie"
"Glamorous","Glamorous"
"Lovely","Beau"
"Exquisite","Exquis"
"Luxurious","Luxueux"
"Wonderful","Magnifique"
"Attractive","Séduisant"
"Sumptuous","Somptueux"
"Strapless","Sans Bretelles"
"Sweetheart","Col en Cœur"
"V-Neck","Col en V"
"Spaghetti Straps","Bretelles Spaghetti"
"One-Shoulder","Épaule Asymétrique"
"One Shoulder","Épaule Asymétrique"
"Off-the-Shoulder","Épaule Dégagée"
"Off-the-Shoulder ","Épaule Dégagée"
"Off the Shoulder","Épaule Dégagée"
"Halter","Licou"
"Straps","Avec Bretelles"
"Scoop","Col U Profond"
"Square","Col Carré"
"High-neck","Col Montant"
"High neck","Col Montant"
"Jewel","Col ras du cou"
"Short Sleeves","Manches Courtes"
"Half Sleeves","Demi-Manches"
"3/4 Length Sleeves","Manches 3/4"
"Long Sleeves","Manches Longues"
"Natural","Naturel"
"Dropped","Plongeant"
"Zipper-up","Zip"
"Lace-up","Lacets"
"Backless","Décolleté dans le dos"
"Sweep / brush train","Traîne Courte"
"chapel train","Traîne Mi-longue"
"court train","Traîne Moyenne"
"floor length","Longueur ras du sol"
"cathedral train","Traîne Longue"
"tea length","Longueur Mollet"
"knee-length","Longueur Genou"
"Knee-length","Longueur Genou"
"knee length","Longueur Genou"
"ankle-length","Longueur Cheville"
"Ankle-length","Longueur Cheville"
"ankle length","Longueur Cheville"
"beading","Perle"
"embroidered","Broderie"
"lace","Dentelle"
"tiered","Niveaux"
"print","Imprimer"
"ruffles","Volants"
"draped","Au Drapée"
"bow","Nœud à Boucles"
"sequin","Pailleté"
"cascading ruffle","En Cascade Volants"
"nets","Gaze"
"feather","Plume "
"pattern","Patron"
"piping","Tuyauterie"
"rhinestone","Rhinestone"
"Ruched","Ruché"
"Chiffon","Mousseline Polyester"
"Matte Satin","Satin mat"
"Elastic Woven Satin","Satin stretch"
"Silk like Satin","Satin soyeux"
"Taffeta","Taffetas"
"Hand-made Flowers","Fleurs Artisanales"
"Hand made Flowers","Fleurs Artisanales"
"Handmade Flowers","Fleurs Artisanales"
"And","et"
"Custom Size","Taille Personnalisée"
"Measurement Unit","Les Unités de Mesure"
"inch","po"
"Bust","Tour de Poitrine"
"Waist","Tour de Taille"
"Hips","Tour de Hanche"
"Hollow to Floor","Du cou au sol"
"Height","Taille"
"Cup Size","Tasse"
"Size","Taille"
"Color","Couleur"
"Shoulder(inch)","Épaule (pouces)"
"Armseye(inch)","Emmanchure (pouces)"
"Arm Length(inch)","Longueur de bras (pouces)"
"Bust(inch)","Poitrine (pouces)"
"Shipping Date","Date d'expédition"
"Note","Demande"
"Show as picture","Comme image"
"Ivory","Ivoire"
"Champagne","Champagne"
"Pink","Rose Claire"
"White","Blanc"
"Brown","Marron"
"Black","Noir"
"Blue","Bleu"
"Chocolate","Chocolat"
"Burgundy","Bordeaux"
"Daffodil","Jonquille"
"Dark Green","Vert Foncé"
"Fuchsia","Fuchsia"
"Gold","Or"
"Grape","Pourpre"
"Hunter","Vert de Jade"
"Green","Vert de Trèfle"
"Lavender","Lavende"
"Pearl Pink","Pêche"
"Light Sky Blue","Bleu Ciel"
"Lilac","Lilas"
"Orange","Orange"
"Red","Rouge"
"Royal Blue","Bleu Saphir"
"Sage","Vert Lichen"
"Silver","Argent"
"Regency","Indigo"
"Watermelon","Incarnadin"
"Chiffon","Mousseline polyester"
"Matte Satin","Satin mat"
"Elastic Woven Satin","Satin stretch"
"Spring","Printemps"
"Fall","Automne"
"Winter","Hiver"
"Summer","Été"
"Fabric","Matériel"
"Net","Gaze"
"Plus Sizes","Grande Taille"
"Apple","Pomme"
"3/4 Sleeves","Manches 3/4"
"1/2 Sleeves","Manches 1/2"
"Mermaid","Sirène"
"Male","Male"
"Female","Female"
"New","New"
"Used","Used"
"blank","Blank"
"blue","Bleu"
"green","Vert de Trèfle"
"sliver","Sliver"
"white","Blanc"
"Elbow","Elbow"
"Satin","Satin"
"Spaghetti","Spaghetti"
"Regular Straps","Regular Straps"
"Spaghetti Straps","Bretelles Spaghetti"
"Strapless","Sans Bretelles"
"Sleeves","Sleeves"
"Cap Straps","Cap Straps"
"Beach / Destination","Beach / Destination"
"Church","Church"
"Garden / Outdoor","Garden / Outdoor"
"Hall","Hall"
"Plus Sizes","Plus Sizes"
"Petite","Petite"
"Misses","Misses"
"Apple","Apple"
"Hourglass","Hourglass"
"Pear","Pear"
"Rectangle ","Rectangle"
"Zipper Up","Zip Up"
"Zipper Up at Side","Zip Up At Side"
"Black","Noir"
"Blue","Bleu"
"Brown","Marron"
"Burgundy","Bordeaux"
"Champagne","Champagne"
"Chocolate","Chocolat"
"Daffodil","Jonquille"
"Dark Green","Vert Foncé"
"Dark Navy","Marine Foncé"
"Fuchsia","Fuchsia"
"Gold","Or"
"Grape","Pourpre"
"Green","Vert de Trèfle"
"Hunter Green","Vert de Jade"
"Ivory","Ivoire"
"Lavender","Lavende"
"Light Sky Blue","Bleu Ciel"
"Lilac","Lilas"
"Orange","Orange"
"Pearl Pink","Pêche"
"Pink","Rose Claire"
"Yellow","Jaune"
"Regency","Indigo"
"Royal Blue","Bleu Saphir"
"Sage","Vert Lichen"
"Watermelon","Incarnadin"
"White ","Blanc"
"Approx.2.55inch(6.50cm)","Approx.2.55inch(6.50cm)"
"2 Layer","2 Layer"
"4 Layer","4 Layer"
"1 Layer","1 Layer"
"3 Layer","3 Layer"
"Jovani","Jovani"
"2 Tier","2 Tier"
"1 Tier","1 Tier"
"3 Tier","3 Tier"
"4 Tier","4 Tier"
"Chiffon","Mousseline polyester"
"Real Leather","Real Leather"
"Leatherette","Leatherette"
"Lace","Dentelle"
"Tulle","Tulle"
"Button","Button"
"Zipper","Zip"
"Grey","Gris"
"Lace-up","Lacets"
"Backless","Décolleté dans le dos"
"V-neck, Jewel","Col en V, Jewel"
"Jewel","Col ras du cou"
"Square Neckline","Square Neckline"
"Sweetheart","Col en Cœur"
"V-neck","Col en V"
"One-Shoulder","Épaule Asymétrique"
"Scoop Neck","Scoop Neck"
"Halter","Licou"
"Square Necklin","Square Necklin"
"Off-the-Shoulder ","Épaule Dégagée"
"Scoop","Col U Profond"
"High Neck","Col Montant"
"High Draped","High Draped"
"Bateau","Bateau"
"Straps","Avec Bretelles"
"Long Sleeves","Manches Longues"
"Sleeveless","Sleeveless"
"3/4 Sleeves","3/4 Sleeves"
"Short Sleeves","Manches Courtes"
"1/2 Sleeves","1/2 Sleeves"
"Short Sleeve","Short Sleeve"
"Long Sleeve","Long Sleeve"
"Half-Sleeve","Half-sleeve"
"3/4-Length Sleeve","3/4-length Sleeve"
"3/4-length Sleeve","3/4-length Sleeve"
"Party/Evening","Party/evening"
"Wedding","Wedding"
"A-Line","A-ligne"
"Ball-Gown","Boule"
"Elastic Satin ","Elastic Satin"
"Nylon","Nylon"
"Nylon, Tulle","Nylon, Tulle"
"Tulle Netting","Tulle Netting"
"Alloy","Alloy"
"Acrylic Jewels","Bijou Acrylique"
"Empire","Empire"
"Naturel","Naturel"
"Plongeant","Plongeant"
"A-Line/Princesse","A-line/princesse"
"A-line","A-ligne"
"Mode de Bal","Mode De Bal"
"Fourreau","Fourreau"
"Sirène","Sirène"
"Princesse","Princesse"
"Knee-Length","Longueur Genou"
"Chapel Train","Traîne Mi-longue"
"Ankle-Length","Longueur Cheville"
"Sweep Train","Sweep Train"
"Short/Mini","Court/Mini"
"Court Train","Traîne Moyenne"
"Tea-Length","Longueur Mollet"
"Tea-length","Longueur Mollet"
"Sweep / Brush Train","Traîne Courte"
"Cathedral Train","Traîne Longue"
"Crystal","Crystal"
"Czech Rhinestones","Czech Rhinestones"
"Flower","Flower"
"Imitation Pearls","Imitation Pearls"
"Layers","Couches"
"Pleats","Plis"
"Ruched","Ruché"
"Ruffle","Ruffle"
"Sequin","Pailleté"
"Beading","Perle"
"Beadwork","Perlage"
"Embroidered","Broderie"
"Rhinestone","Rhinestone"
"Bowknot","Bowknot"
"Paillette","Paillette"
"Ruffles","Volants"
"Hand-Made Flower","Fleur à la main"
"Applique","Applique"
"Sash/Ribbon/Belt","Ceinture en Étoffe/Ribbons"
"Belt","Ceinture"
"Ribbon Tie","Nœud Papillon"
"Charmeuse","Charmeuse"
"Elastic Woven Satin","Satin stretch"
"Jersey","Jersey"
"Matte Satin","Satin mat"
"Matte_satin","Matte_satin"
"Organza","Organza"
"Sequins","Sequins"
"Silk_like_satin","Silk_like_satin"
"Taffeta","Taffetas"
"Male","Male"
"Female","Female"
"New","New"
"Used","Used"
"blank","Blank"
"blue","Bleu"
"green","Vert de Trèfle"
"Sliver","Sliver"
"white","Blanc"
"Elbow ","Elbow"
"Satin","Satin"
"Spaghetti","Spaghetti"
"Regular Straps ","Regular Straps"
"Spaghetti Straps","Bretelles Spaghetti"
"Strapless","Sans Bretelles"
"Sleeves","Sleeves"
"Cap Straps","Cap Straps"
"Beach / Destination","Beach / Destination"
"Church","Church"
"Garden / Outdoor","Garden / Outdoor"
"Hall","Hall"
"Plus Sizes","Plus Sizes"
"Maternity","Grossesse"
"Petite","Petite"
"Apple","Apple"
"Hourglass","Hourglass"
"Inverted Triangle","Triangle Inversé"
"Pear","Pear"
"Rectangle ","Rectangle"
"Zipper Up at Side","Zip Up At Side"
"Multi Colors","Multi Couleurs"
"Black","Noir"
"Blue","Bleu"
"Brown","Marron"
"Burgundy","Bordeaux"
"Champagne","Champagne"
"Chocolate","Chocolat"
"Daffodil","Jonquille"
"Dark Green","Vert Foncé"
"Fuchsia","Fuchsia"
"Gold","Or"
"Grape","Pourpre"
"Green","Vert de Trèfle"
"Ivory","Ivoire"
"Lavender","Lavende"
"Light Sky Blue","Bleu Ciel"
"Lilac","Lilas"
"Orange","Orange"
"Pearl Pink","Pêche"
"Pink","Rose Claire"
"Regency","Indigo"
"Royal Blue","Bleu Saphir"
"Sage","Vert Lichen"
"Watermelon","Incarnadin"
"White ","Blanc"
"Chiffon","Mousseline polyester"
"Real Leather","Real Leather"
"Leatherette","Leatherette"
"Lace","Dentelle"
"Tulle","Tulle"
"Button","Button"
"Zipper","Zip"
"Lace-up","Lacets"
"Backless","Décolleté dans le dos"
"V-neck, Jewel","Col en V, Jewel"
"Jewel","Col ras du cou"
"Square Neckline","Square Neckline"
"Sweetheart","Col en Cœur"
"V-neck","Col en V"
"One-Shoulder","Épaule Asymétrique"
"Scoop Neck","Scoop Neck"
"Halter","Licou"
"Square Necklin","Square Necklin"
"Off-the-Shoulder ","Épaule Dégagée"
"Scoop","Col U Profond"
"Low V-Neck Halter","Low V-neck Halter"
"High Neck","Col Montant"
"Bateau","Bateau"
"Straps","Avec Bretelles"
"Long Sleeves","Manches Longues"
"Short Sleeves","Manches Courtes"
"A-Line","A-ligne"
"Ball-Gown","Boule"
"Alloy With Czech Rhinestones","Alloy With Czech Rhinestones"
"Nylon","Nylon"
"Nylon, Tulle","Nylon, Tulle"
"Tulle Netting","Tulle Netting"
"Alloy","Alloy"
"Acrylic Jewels","Bijou Acrylique"
"Empire","Empire"
"Naturel","Naturel"
"Plongeant","Plongeant"
"A-Line/Princesse","A-line/princesse"
"A-line","A-ligne"
"Empire, Fourreau","Empire, Fourreau"
"Mode de Bal","Mode De Bal"
"Fourreau","Fourreau"
"Sirène","Sirène"
"Princesse","Princesse"
"Floor-Length","Longueur ras du sol"
"Floor-length","Longueur ras du sol"
"Sweep/Brush Train","Traîne Courte"
"Knee-Length","Longueur Genou"
"Chapel Train","Traîne Mi-longue"
"Ankle-Length","Longueur Cheville"
"Sweep Train","Sweep Train"
"Court Train","Traîne Moyenne"
"Asymmetrical","Traîne Asymétrique"
"Sweep / Brush Train","Traîne Courte"
"Cathedral Train","Traîne Longue"
"Crystal","Crystal"
"Czech Rhinestones","Czech Rhinestones"
"Diamond","Diamant"
"Layers","Couches"
"Pleats","Plis"
"Ruched","Ruché"
"Embroidery","Broderie"
"Sequin","Pailleté"
"Beading","Perle"
"Beadwork","Perlage"
"Embroidered","Broderie"
"Rhinestone","Rhinestone"
"Bowknot","Bowknot"
"Paillette","Paillette"
"Ruffles","Volants"
"Hand-made Flower","Fleur à la main"
"Applique","Applique"
"belt","Ceinture"
"Ribbon Tie","Nœud Papillon"
"Elastic Woven Satin","Satin stretch"
"Faux Fur","Fourrure"
"Jersey","Jersey"
"Matte Satin","Satin mat"
"Taffeta","Taffetas"
"Season","Saison"
"Square Neckline","Col carré"
"Neckline","Encolure"
"A-Line/Princess","A-ligne/Princesse"
"A-line/Princess","A-ligne/Princesse"
"A-line","A-ligne"
"Sheath/Column","Fourreau"
"Trumpet / Mermaid","Trompette / Sirène"
"Sleeveless","Sans Manches"
"3/4 Sleeves","Manchon de Longueur de 3/4"
"1/2 Sleeves","La moitié des Manches"
"Sleeve","Manche"
"Back Style","Détails du Dos"
"Back Details","Détails du Dos"
"Embellishment","Décoration"
"Flower","Fleur"
"Crystal","Cristal"
"Feathers/Fur","Plume/Fourrure"
"Pleats","Plis"
"Embroidery","Broderie"
"Regular Straps","Bretelles Régulières"
"Silk_like_satin","Satin soyeux"
"With","Avec"
"Glove Length","Longueur du gant"
"One-shoulder","Épaule Asymétrique"
"Lace Up","Lacets"
"Zipper Up At Slide","Zip Côté"
"Zipper Up","Zip"
"Sweep / Brush Train","Traîne Courte"
"Full-Length","Longueur Ras du Sol"
"V-neck","Col en V"
"Ready To Wear","Livraison Rapide"
"Ready Stock","Livraison Rapide"
"Short Mini","Court"
"Knee-length","Longueur Genou"
"Knee Length","Longueur Genou"
"Ankle-length","Longueur Cheville"
"Ankle Length","Longueur Cheville"
"Sweep Train","Traîne Courte"
"Short/mini","Court/Mini"
"Hemline/Train","Ourlet/Traîne"
"Wedding Venues","Salles de Mariage"
"Beach / Destination","Plage / Destination"
"Body Shape","Types de Morphologie"
"Plus Sizes","Grandes Tailles"
"Petite","Petites Tailles"
"Apple","Pomme"
"Hourglass","Sablier"
"Pear","Poire"
"Rectangle","Rectangulaire"
"Ruffle"," Volants"
"Sequin"," Pailleté"
"Lace","Dentelle"
"Bowknot","Nœud à Boucles"
"Beaded","Perle"
"Currently Shopping by","Actuellement Trier Par"
"Shown Color","Couleur"
"More ...","Plus ..."
"Less ...","Mois ..."
"More","Plus"
"Less","Mois"
"Sash Fabric","Matériel de Ceinture"
"Skirt Fabric","Matériel de Jupe"
