"Error while saving this configuration: ","Erro ao guardar configuração:"
"Error while saving this role. Please try again later.","Erro ao guardar acesso. Por favor tente novamente mais tarde"
"Error while updating selected review(s). Please try again later.","Erro ao actualizar as análises seleccionadas. Por favor tente novamente mais tarde"
"Excl. Tax","Excl. Imposto"
"Exclude","Excluir"
"Exclude (comma separated)","Excluir (separado por vírgula)"
"Expiration Date","Data de expiração"
"Expiration Date: %s/%s","Data Validade: %s/%s"
"Export","Exportar"
"Export CSV","Exportar CSV"
"Export Filters","Exportar Filtros"
"Export to:","Exportar para:"
"Export:","Exportar:"
"Extension","Extensão"
"Extension Name","Nome da Extensão"
"Extensions","Extensões"
"FTP Host[:Port]","Servidor FTP [:Port]"
"Failed to add a product to cart by id ""%s""","Falha ao adicionar um produto ao carrinho por id ""%s"""
"Failed to load %1$s.xml or %1$s.ser","Falha ao carregar %1$s.xml ou %1$s.ser"
"Field","Campo"
"Field Mapping","Mapeamento de campo"
"File","Ficheiro"
"File Information","Informação do ficheiro"
"File name:","Nome do Ficheiro:"
"File size should be more than 0 bytes","O Tamanho do ficheiro deve ser superior a o bytes"
"Final Price","Preço Final"
"Finished items creation.","Criação de Itens Finalizada"
"Finished profile execution.","Execução do perfil terminada"
"First Name","Primeiro Nome"
"First Name:","Primeiro nome:"
"Firstname","Primeiro Nome"
"Fixed","Fixo"
"Flat Catalog Category rebuild error","Erro ao reconstruir o Catálogo Fixo de Categorias"
"Flat Catalog Category was rebuilt successfully","Reconstrução do catálogo fixo de categorias finalizado com sucesso"
"Flat Catalog Product rebuild error. Please try again later","Erro ao reconstruir o Catálogo Fixo de Produtos. Por favor tente novamente mais tarde"
"Flat Catalog Product was rebuilt successfully","Reconstrução do catálogo fixo de Produtos finalizado com sucesso"
"For category","Para categoria"
"For latest version visit: %s","Para a última versão visite: %s"
"For product","Para produto"
"Forgot your password?","Esqueceu-se da sua palavra-passe?"
"Forgot your user name or password?","Esqueceu-se do seu nome de utilizador ou palavra-passe?"
"From","De"
"Gb","Gb"
"General Information","Informação geral"
"General Section","Secção Geral"
"Get Image Base64","Obter Image Base64"
"Get help for this page","Obter ajuda para esta página"
"Global Attribute","Atributo Global"
"Global Record Search","Pesquisa Global"
"Global Search","Pesquisa Global"
"Go Today","Ir para Hoje"
"Google Base","Google base"
"Google Base Items","Itens do Google Base"
"Grand Total","Total"
"Grid (default) / List","Grelha (por omissão) / Lista"
"Grid only","Apenas grelha"
"Group:","Grupo:"
"Guest","Convidado"
"HTTP (unsecure)","HTTP (inseguro)"
"HTTPS (SSL)","HTTPS (SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Ajude-nos a manter Magento estável. Reporte os erros que encontrar"
"Home","Página Inicial"
"ID","ID"
"ID Path","ID Caminho"
"IP Address","Endereço IP"
"Ignore","Ignorar"
"Image cache was cleared successfully","O Cache da imagem foi correctamente limpo"
"Images","Imagens"
"Images (.gif, .jpg, .png)","Imagens (.gif, .jpg, .png)"
"Images Cache","Cache de Imagens"
"Import","Importar"
"Import Service","Importar Serviço"
"Import/Export","Importar/Exportar"
"Import/Export Advanced","Importar/Exportar (Especialista)"
"Import/Export Profile","Importar/exportar Perfil"
"Imported <strong>%s</strong> records","<strong>%s</strong> registos importados"
"In","Em"
"In Database:","Na Base de Dados:"
"In File:","No Ficheiro:"
"Inactive","Inactivo"
"Incl. Tax","Incl. Imposto"
"Include","Incluir"
"Incoming Message","Mensagem a chegar"
"Individual Item","Item individual"
"Install","Instalar"
"Install Package File","Instalar Ficheiro do Pacote"
"Installed As","Instalado como"
"Installed Extension Info","Info da Extensão Instalada"
"Installed Version","Versão Instalada"
"Installing $pkg, please wait...","A Instalar $pkg, por favor aguarde...."
"Installing selected packages, please wait...","A instalar pacotes seleccionados, por favor aguarde..."
"Instant Payment Notification (IPN)","Notificação Instantânea de Pagamento (IPN)"
"Interactive","Interactivo"
"Interface Locale: %s","Língua da Interface: %s"
"Invalid Form Key. Please refresh the page.","Chave de formulário inválida. Por favor actualize a página."
"Invalid Import Service Specified","Serviço de importação especificado inválido"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in you php.ini file)","Informação POST inválida. (por favor verifique as opções de  post_max_size e upload_max_filesize no seu ficheiro php.ini)"
"Invalid Secret Key. Please refresh the page.","Chave secreta inválida. Por favor actualize a página"
"Invalid URL","Url inválida"
"Invalid Username or Password.","Nome de Utilizador ou palavra-passe inválidos"
"Invalid directory: %s","Directório inválido: %s"
"Invalid file: %s","Ficheiro inválido: %s"
"Invalid input data for %s => %s rate","Valores inválidos para %s => %s"
"Invalid input:","Dados Inválidos:"
"Invalid parrent block for this block","Bloco parente inválido para este bloco"
"Invalid section value","Valor de secção inválido"
"Invalid store value","Valor Loja inválido"
"Invalid website value","Valor Site inválido"
"Inventory Stock Status","Estado do Inventário em Stock"
"Invoice #%s comment added","Comentário à facfura #%s adicionado"
"Invoice #%s created","Factura #%s criada"
"Invoice History","Histórico Facturação"
"Invoice Totals","Totais de Facturação"
"Invoice and shipment was successfully created.","Factura e envio criados com sucesso"
"Invoice cancel error.","Erro ao cancelar factura."
"Invoice capture error","Erro ao capturar factura"
"Invoice void error","Erro ao anular factura"
"Invoice was successfully canceled.","A facura foi cancelada com sucesso."
"Invoice was successfully captured","A factura foi capturada com sucesso"
"Invoice was successfully created.","A factura foi criada com sucesso."
"Invoice was successfully voided","A factura foi cancelada com sucesso"
"Issue Number","Número Edição"
"Issuer: %s","Autor: %s"
"Items","Itens"
"Items to merge","Itens a unir"
"Kb","Kb"
"Last 24 hours","Últimas 24 horas"
"Last 5 Orders","Últimas 5 encomendas"
"Last 5 Search Terms","Últimos 5 termos de pesquisa"
"Last 7 days","Últimos 7 dias"
"Last Logged In (%s):","Última sessão Em (%s):"
"Last Logged In:","Último início de sessão em:"
"Last Month","Último m&ecirc;s"
"Last Name","Apelido"
"Last Name:","Apelido"
"Lastname","Apelido"
"Latest Message:","Última Mensagem:"
"Layered Navigation Indices","Índices de Navegação por atributos"
"Layered Navigation Indices was refreshed successfully","Os Índices da Navegação por atributos foi actualiza com sucesso"
"Layered Navigation Indices were refreshed successfully","Os Índices da Navegação por atributos foi actualiza com sucesso"
"Layered Navigation indexing queue cancelled","Lista de espera para Navegação por Atributos cancelada"
"Layered Navigation indexing queued","Indexação da Navegação por Atributos em Lista de Espera"
"Layered Navigation process queued to be killed","Processo de Navegação por atributos em lista de esperar para ser terminado"
"Leave empty to use tax identifier","Deixe em branco para utilizar identificador de imposto"
"Level","Nível"
"License","Licença"
"License URI","URI Licença"
"License:","Licença:"
"Lifetime Sales","Total acumulado de Vendas"
"Links","Ligações"
"List (default) / Grid","Lista (por omissão) / Grelha"
"List only","Apenas listar"
"Load Template","Carregar Template"
"Load default template","Carregar template por omissão"
"Load local Package","Carregar pacote local"
"Loading...","A Carregar..."
"Local Server","Servidor Local"
"Local/Remote Server","Servidor Local/Remoto"
"Locale","Região"
"Log Out","Terminar sessão"
"Log in to Admin Panel","Iniciar sessão administrativa"
"Log into Magento Admin Page","Iniciar sessão para a administração do Magento"
"Logged in as %s","Iniciou sessão como %s"
"Login","Iniciar Sessão"
"MAJOR","IMPORTANTE"
"MINOR","MENOR"
"MS Excel XML","MS Excel XML"
"Magento Admin","Admin do Magento"
"Magento Commerce - Administrative Panel","Magento Commerce - Painel administrativo"
"Magento Connect","Magento Connect"
"Magento Connect Manager","Gestor Magento Connect"
"Magento Logo","Logótipo do Magento"
"Magento is a trademark of Irubin Consulting Inc. DBA Varien. Copyright &copy; %s Irubin Consulting Inc.","Magento &trade; é uma marca registada de Irubin Consulting Inc. DBA Varien. &copy; Copyright 2007"
"Magento ver. %s","Magento %s"
"Magento&trade; is a trademark of Irubin Consulting Inc. DBA Varien.<br/>Copyright &copy; %s Irubin Consulting Inc.","Magento &trade; é uma marca registada de Irubin Consulting Inc. DBA Varien. &copy; <br/>Copyright 2007"
"Maintainers","Manutenção"
"Manage Currency Rates","Gerir Câmbios"
"Manage Customers","Gerir Clientes"
"Manage Installed Extensions","Gerir Extensões Instaladas"
"Manage Ratings","Gerir Classificações"
"Manage Stores","Gerir Lojas"
"Manage osCommerce Orders","Gerir Encomendas osCommerce"
"Manage osCommerce Profiles","Gerir Perfis osCommerce"
"Mapping Configuration","Configuração Mapeamento"
"Matched expression","Expressão coincide"
"Max","Máx."
"Maximum","Máximo"
"Mb","Mb"
"Media (.avi, .flv, .swf)","Multimédia (.avi, .flv, .swf)"
"Merge Now","Unir Agora"
"Messages Inbox","Caixa de Entrada"
"Min","Mín"
"Minimum","Mínimo"
"Module version conflict!","Conflito de Versões no Módulo!"
"Month","M&ecirc;s"
"Most Viewed Products","Produtos Mais Vistos"
"Multiple Select","Selecção Múltipla"
"My Account","A Minha Conta"
"N/A","N/D"
"NOTICE","INFORMAÇÃO"
"Name","Nome"
"Name on Card","Nome no cartão"
"Name on the Card: %s","Nome no Cartão: %s"
"Name:","Nome:"
"New Accounts","Novas Contas"
"New Api Key","Nova chave api"
"New Customers","Novos Clientes"
"New Email Template","Novo Template de Newsletter"
"New Extension","Nova Extensão"
"New Item Type","Novo tipo de Item"
"New Password","Nova palavra-passe"
"New Profile","Novo Perfil"
"New Store View","Nova Vista Loja"
"New System Template","Novo Template de Sistema"
"New Tag","Nova etiqueta"
"New Template","Novo Template"
"New User","Novo utilizador"
"New Website","Novo site"
"New admin password","Nova palavra-passe admin"
"Next month (hold for menu)","Mês seguinte (aguarde para menu)"
"Next page","Página seguinte"
"Next year (hold for menu)","Ano seguinte (aguarde para menu)"
"No","Não"
"No (price without tax)","Não (preço sem imposto)"
"No Data Found","Não foram encontrados dados"
"No Extensions Found","Não Foram Encontradas Extensões"
"No Templates Found","Não Foram Encontrados Templates"
"No change","Sem alterações"
"No profile","Sem perfil"
"No profile loaded...","Sem perfil carregado..."
"No records found for this period.","Não foram encontrados registos para o período"
"No records found.","Não foram encontrados resultados."
"No search keywords.","Sem termos de pesquisa"
"No search modules registered","Não existem módulos de  pesquisa  registados"
"None","NENHUMA"
"Note:","Nota:"
"Notes","Notas"
"Notes:","Notas:"
"Number of Orders","Número de Encomendas"
"Number of Use","Número de Utilizações"
"Number of Uses","Número de utilizações"
"Number of records:","Número de resultados:"
"Old rate:","Taxa antiga:"
"One of options row has error","Uma das opções de linha tem um erro"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Apenas atributos do espaço ""Global"", tipo de inserção ""Menu de Selecção"" e Utilizar para Criar Produto Configurável ""Sim"" estão disponíveis"
"Only mapped fields","Apenas campos mapeados"
"Optional","Opcional"
"Options","Opções"
"Order #%s","Encomenda #%s"
"Order #%s (%s)","Encomenda $%s (%s)"
"Order Totals","Total encomendas"
"Order confirmation email not sent","Email de confirmação da encomenda não enviado"
"Order confirmation email sent","Email de confirmação de encomenda enviado"
"Order not longer exist","A encomenda já não existe"
"Order not longer exist.","A encomenda já não existe."
"Orders","Encomendas"
"Original Magento attribute names in first row:","Nome originais dos atributos Magento na primeira linha"
"PEAR Configuration was successfully saved","Configuração PEAR correctamente guardada"
"PEAR Console","Consola PEAR"
"PEAR config","Configuração PEAR"
"PHP Version","Versão PHP"
"Package","Pacote"
"Package %s data was successfully loaded","Os dados do pacote %s foram carregados com sucesso"
"Package Extensions","Criar Extensão"
"Package File Name","Nome de ficheiro do Pacote"
"Package Info","Info pacote"
"Package Information","Informação do Pacote"
"Packages","Pacotes"
"Page","Página"
"Parent Product Thumbnail","Miniatura do produto dependente"
"Passive mode","Modo passivo"
"Password","Palavra-passe"
"Password Confirmation","Confirmação da Palavra-passe"
"Password:","Palavra-passe:"
"Path","Caminho"
"Path:","Caminho:"
"PayPal Email","Email Paypal"
"Payment Data Transfer (PDT)","Transferência de dados de pagamento (PDT)"
"Payment method must be specified","O método de pagamento tem que ser especificado"
"Pending Tags","Etiquetas Pendentes"
"Pending installation...","Instalação pendente"
"Per Item","Por item"
"Per Order","Por Encomenda"
"Percent","Percentagem"
"Performed At","Realizado Em"
"Period","Período"
"Permanent (301)","Permanente (301)"
"Permissions","Permissões"
"Personal Information","Informação Pessoal"
"Phone:","Telefone:"
"Please confirm site switching. All data that hasn't been saved will be lost.","Por favor confirme a mudança de site. Todos os dados que não foram guardados serão perdidos."
"Please enter 6 or more characters.","Por favor insira 6 ou mais caracteres"
"Please enter a number greater than 0 in this field.","Por favor insira neste campo um número maior que 0."
"Please enter a valid $ amount. For example $100.00.","Por favor insira um valor válido. Por exemplo ?100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Por favor insira uma URL válida. Ex: http://www. exemplo.com ou www. exemplo.pt"
"Please enter a valid URL. http:// is required","Por favor insira uma URL válida. http:// é obrigatório"
"Please enter a valid credit card number.","Por favor insira um número de cartão de crédito válido"
"Please enter a valid date.","Por favor insira uma data válida"
